train_256/making_jewelry/1l7XDWoIG8Q_000107_000117.mp4,0
train_256/making_jewelry/NIaBaIE4FCM_000077_000087.mp4,0
train_256/making_jewelry/YotuTpanEqc_000175_000185.mp4,0
train_256/making_jewelry/BdIEAKxdcg8_000168_000178.mp4,0
train_256/making_jewelry/-yZq1Sg4bDk_000003_000013.mp4,0
train_256/making_jewelry/bOjiDKlwitw_000323_000333.mp4,0
train_256/making_jewelry/826GbJUFdZA_000236_000246.mp4,0
train_256/making_jewelry/q3KN_14TdIY_000264_000274.mp4,0
train_256/making_jewelry/AtZc0KGVY5I_000048_000058.mp4,0
train_256/making_jewelry/fS3DWFlBio8_000101_000111.mp4,0
train_256/making_jewelry/cP9EDRlhfqc_000030_000040.mp4,0
train_256/making_jewelry/jX6mi0ZFAaY_000256_000266.mp4,0
train_256/making_jewelry/PRgBIIeYC04_000075_000085.mp4,0
train_256/making_jewelry/Uhb1gPSUfrs_000629_000639.mp4,0
train_256/making_jewelry/wb7gp2Enp84_000325_000335.mp4,0
train_256/making_jewelry/tjBQN3c3Q0U_000179_000189.mp4,0
train_256/making_jewelry/KBMc15GApjU_000012_000022.mp4,0
train_256/making_jewelry/q45OzH6j344_000054_000064.mp4,0
train_256/making_jewelry/RpTrOytDlW0_000038_000048.mp4,0
train_256/making_jewelry/gMYcWEhDz7g_000030_000040.mp4,0
train_256/making_jewelry/xlmMiNkpxVg_000006_000016.mp4,0
train_256/making_jewelry/3e1LK0PcWdY_000016_000026.mp4,0
train_256/making_jewelry/roq0sCJMEmI_000133_000143.mp4,0
train_256/making_jewelry/Fm_U4hqw_xg_000235_000245.mp4,0
train_256/making_jewelry/oqvG6L0bLAQ_000116_000126.mp4,0
train_256/making_jewelry/Q-HJ76lZ-VE_000049_000059.mp4,0
train_256/making_jewelry/HKhUiZUgSew_000040_000050.mp4,0
train_256/making_jewelry/sSMzf1qakug_000076_000086.mp4,0
train_256/making_jewelry/aq8erpZBNgw_000334_000344.mp4,0
train_256/making_jewelry/O12P1OaMCe8_000052_000062.mp4,0
train_256/making_jewelry/yzAoXW-LjRY_000195_000205.mp4,0
train_256/making_jewelry/LKM3fQ_rIW4_000001_000011.mp4,0
train_256/making_jewelry/J4HG4bRyEic_000270_000280.mp4,0
train_256/making_jewelry/jWK_jSYxxyw_000077_000087.mp4,0
train_256/making_jewelry/wdJ3cfMzNGg_000033_000043.mp4,0
train_256/making_jewelry/e-GiqhM108E_000494_000504.mp4,0
train_256/making_jewelry/wWW4C96Z67I_000056_000066.mp4,0
train_256/making_jewelry/1Yz5By10LmU_000202_000212.mp4,0
train_256/making_jewelry/nkDV-phVnPM_000016_000026.mp4,0
train_256/making_jewelry/YhTyEKAZjMw_000393_000403.mp4,0
train_256/making_jewelry/nGfdojBnja4_000194_000204.mp4,0
train_256/making_jewelry/APb6PFwpCHs_000213_000223.mp4,0
train_256/making_jewelry/Y_dA4vIh4bI_000178_000188.mp4,0
train_256/making_jewelry/bJm2lGVGQ8I_000273_000283.mp4,0
train_256/making_jewelry/kDsc6U6nc3A_000097_000107.mp4,0
train_256/making_jewelry/OlRgvHCoEV8_000033_000043.mp4,0
train_256/making_jewelry/jzaVQH2zyu0_000214_000224.mp4,0
train_256/making_jewelry/ZbHCoc29SXA_000021_000031.mp4,0
train_256/making_jewelry/4J-do_zmBNY_000873_000883.mp4,0
train_256/making_jewelry/WblAP-B6vPw_000561_000571.mp4,0
train_256/making_jewelry/XOY39yyTBuA_000000_000010.mp4,0
train_256/making_jewelry/nx5IlYHYgjQ_000237_000247.mp4,0
train_256/making_jewelry/LYM_sJkXvdE_000052_000062.mp4,0
train_256/making_jewelry/gyl_nMiwg-Q_000208_000218.mp4,0
train_256/making_jewelry/Wtkj0YhD87s_000075_000085.mp4,0
train_256/making_jewelry/CARFGvJY_wM_000017_000027.mp4,0
train_256/making_jewelry/NDZI4wgs62w_000385_000395.mp4,0
train_256/making_jewelry/679knuIuHk0_000135_000145.mp4,0
train_256/making_jewelry/NNLzOYpMH8s_000260_000270.mp4,0
train_256/making_jewelry/0_WH5P7tsxY_000098_000108.mp4,0
train_256/making_jewelry/YB2edqdZHgk_000116_000126.mp4,0
train_256/making_jewelry/w3aE34kp3aA_000176_000186.mp4,0
train_256/making_jewelry/Zhd-6okvTOk_000060_000070.mp4,0
train_256/making_jewelry/maoAkgWX0ak_000213_000223.mp4,0
train_256/making_jewelry/YmBOSTKfj4I_000068_000078.mp4,0
train_256/making_jewelry/LymI3-Q1cZA_000834_000844.mp4,0
train_256/making_jewelry/LbfgtuDHR5g_000198_000208.mp4,0
train_256/making_jewelry/EgQLQKkyEu4_000189_000199.mp4,0
train_256/making_jewelry/dU6vucVCftA_000016_000026.mp4,0
train_256/making_jewelry/ZINMIo6VqPg_000038_000048.mp4,0
train_256/making_jewelry/pkdIkQH2Dco_000372_000382.mp4,0
train_256/making_jewelry/PCLbZledLqA_000098_000108.mp4,0
train_256/making_jewelry/j56QMCJig_Y_000080_000090.mp4,0
train_256/making_jewelry/vUchg9kJ_ug_000321_000331.mp4,0
train_256/making_jewelry/W0MWxA71Mtw_000336_000346.mp4,0
train_256/making_jewelry/HAN7NULUyL4_000107_000117.mp4,0
train_256/making_jewelry/99MgioppVWE_000040_000050.mp4,0
train_256/making_jewelry/P3yPwJcdkW4_000057_000067.mp4,0
train_256/making_jewelry/7hQeF1EDudM_000034_000044.mp4,0
train_256/making_jewelry/2Jqp0Pm5ls0_000165_000175.mp4,0
train_256/making_jewelry/Ad2FV9HUh1o_000143_000153.mp4,0
train_256/making_jewelry/FueCxxaA2YM_000110_000120.mp4,0
